category,level,question,option1,option2,option3,option4,correctAnswer,trivia,mediaUrl,mediaType,xpReward,timeLimit,isActive
Chess,easy,Which option belongs to Chess?,pawn,nominee,integral,agent,pawn,,,text,20,12,true
Chess,medium,Pick the concept that best matches Chess.,carbon dioxide,respiratory system,bishop,cookie,bishop,,,text,40,10,true
Chess,medium,Which option is a key concept in Chess?,species,emulator,opening,steam engine,opening,,,text,40,10,true
Chess,medium,Select the most relevant term for Chess.,pivot,rook,subnet,pip,rook,,,text,40,10,true
Chess,medium,Select the most relevant term for Chess.,enzyme,opening,conservation,pronoun,opening,,,text,40,10,true
Chess,medium,Pick the concept that best matches Chess.,server,inflation,livestock,checkmate,checkmate,,,text,40,10,true
Chess,medium,Which term is most commonly used in Chess?,limit,bishop,radius,share,bishop,,,text,40,10,true
Chess,medium,Which option is a key concept in Chess?,opening,cinematography,group,heart,opening,,,text,40,10,true
Chess,medium,Which option is a key concept in Chess?,bull market,studio,castling,delta,castling,,,text,40,10,true
Chess,medium,Which option is a key concept in Chess?,funnel,compound,triangle,stalemate,stalemate,,,text,40,10,true
Chess,medium,Select the most relevant term for Chess.,stalemate,executive,acquisition,scripture,stalemate,,,text,40,10,true
Chess,medium,Pick the concept that best matches Chess.,dividend,bishop,interest,latitude,bishop,,,text,40,10,true
Chess,medium,Which option is a key concept in Chess?,dictionary,myth,pawn,pivot,pawn,,,text,40,10,true
Chess,medium,Which option is a key concept in Chess?,layout,studio,queen,Asgard,queen,,,text,40,10,true
Chess,medium,Select the most relevant term for Chess.,bishop,delta,market cap,bandwidth,bishop,,,text,40,10,true
Chess,medium,Which option is a key concept in Chess?,stalemate,publisher,Harappa,sensor,stalemate,,,text,40,10,true
Chess,medium,Select the most relevant term for Chess.,flowerbed,checkmate,Atlantic Ocean,IPO,checkmate,,,text,40,10,true
Chess,medium,Which option is a key concept in Chess?,castling,scripture,launch vehicle,reaction,castling,,,text,40,10,true
Chess,medium,Which term is most commonly used in Chess?,level,Ramayana,hypotenuse,castling,castling,,,text,40,10,true
Chess,hard,Select the most precise term for Chess.,hemisphere,grammar,internet,endgame,endgame,,,text,80,8,true
Chess,hard,Which option best characterizes Chess?,Indian Ocean,pesticide,design,endgame,endgame,,,text,80,8,true
Chess,hard,Select the most precise term for Chess.,stripe,rook,inflation,norms,rook,,,text,80,8,true
Chess,hard,Select the most precise term for Chess.,stalemate,symbol,constellation,telescope,stalemate,,,text,80,8,true
Chess,hard,Select the most precise term for Chess.,queen,fossil fuels,slope,bowler,queen,,,text,80,8,true
Chess,hard,Pick the most specific concept tied to Chess.,interface,knight,sequence,billionaire,knight,,,text,80,8,true
Chess,hard,Select the most precise term for Chess.,rook,lens,Yangtze,dictionary,rook,,,text,80,8,true
Chess,hard,Which term is most specifically associated with Chess?,volume,records,opening,semantics,opening,,,text,80,8,true
Chess,hard,Select the most precise term for Chess.,K2,authorization,pawn,telescope,pawn,,,text,80,8,true
Chess,hard,Select the most precise term for Chess.,rook,emblem,dictionary,latitude,rook,,,text,80,8,true
Chess,hard,Which option best characterizes Chess?,servo,vaccine,horsepower,knight,knight,,,text,80,8,true
Chess,hard,Which option best characterizes Chess?,firewall,endgame,URL,carbon dioxide,endgame,,,text,80,8,true
Chess,hard,Which term is most specifically associated with Chess?,corner kick,opening,printing press,feature,opening,,,text,80,8,true
Chess,hard,Select the most precise term for Chess.,opening,Android,stream of consciousness,ionic bond,opening,,,text,80,8,true
Chess,hard,Select the most precise term for Chess.,innovation,coefficient,knight,lens,knight,,,text,80,8,true
Chess,hard,Which term is most specifically associated with Chess?,stalemate,inflection,Stockholm,balance,stalemate,,,text,80,8,true
Chess,hard,Pick the most specific concept tied to Chess.,Everest,rook,North America,hospital,rook,,,text,80,8,true
Chess,hard,Which term is most specifically associated with Chess?,payment gateway,arid,modem,pawn,pawn,,,text,80,8,true
Chess,hard,Pick the most specific concept tied to Chess.,toxicity,endgame,sea,festivals,endgame,,,text,80,8,true
Chess,hard,Which option best characterizes Chess?,digestive system,corner kick,castling,watercolor,castling,,,text,80,8,true
Chess,hard,Pick the most specific concept tied to Chess.,filmfare,rook,motivation,Divine Comedy,rook,,,text,80,8,true
Chess,hard,Which term is most specifically associated with Chess?,opening,prime number,block,ecology,opening,,,text,80,8,true
Chess,hard,Which option best characterizes Chess?,opening ceremony,United Nations,knight,investor,knight,,,text,80,8,true
Chess,hard,Pick the most specific concept tied to Chess.,volatility,bytecode,queen,preposition,queen,,,text,80,8,true
Movies (Hollywood),easy,Pick the correct term for Movies (Hollywood).,franchise,exposure,cognition,island chain,franchise,,,text,20,12,true
Movies (Hollywood),easy,Which option belongs to Movies (Hollywood)?,distribution,elasticity,stalemate,premiere,premiere,,,text,20,12,true
Movies (Hollywood),easy,Pick the correct term for Movies (Hollywood).,screenplay,processor,ecology,semantics,screenplay,,,text,20,12,true
Movies (Hollywood),easy,Select a term associated with Movies (Hollywood).,Gulf,opening ceremony,screenplay,prayer,screenplay,,,text,20,12,true
Movies (Hollywood),easy,Which of these is related to Movies (Hollywood)?,bias,franchise,Athena,lungs,franchise,,,text,20,12,true
Movies (Hollywood),easy,Select a term associated with Movies (Hollywood).,Hades,galaxy,Oscar,dollar,Oscar,,,text,20,12,true
Movies (Hollywood),easy,Which of these is related to Movies (Hollywood)?,slogan,rook,franchise,stripe,franchise,,,text,20,12,true
Movies (Hollywood),easy,Pick the correct term for Movies (Hollywood).,emblem,cinematography,statuette,corner kick,cinematography,,,text,20,12,true
Movies (Hollywood),easy,Select a term associated with Movies (Hollywood).,crest,structural,deviance,box office,box office,,,text,20,12,true
Movies (Hollywood),easy,Pick the correct term for Movies (Hollywood).,pruning,share,Brahma,box office,box office,,,text,20,12,true
Movies (Hollywood),easy,Which option belongs to Movies (Hollywood)?,acceleration,lens,online store,Oscar,Oscar,,,text,20,12,true
Movies (Hollywood),easy,Which option belongs to Movies (Hollywood)?,Madagascar,cosine,franchise,Gujarat,franchise,,,text,20,12,true
Movies (Hollywood),easy,Pick the correct term for Movies (Hollywood).,blockbuster,perception,coefficient,Bihar,blockbuster,,,text,20,12,true
Movies (Hollywood),easy,Select a term associated with Movies (Hollywood).,programming,campground,records,franchise,franchise,,,text,20,12,true
Movies (Hollywood),easy,Which of these is related to Movies (Hollywood)?,cinematography,compiler,Bollywood,Karnataka,cinematography,,,text,20,12,true
Movies (Hollywood),easy,Which option belongs to Movies (Hollywood)?,studio,lambda,soil,remix,studio,,,text,20,12,true
Movies (Hollywood),easy,Which option belongs to Movies (Hollywood)?,theme,novel,JavaScript,screenplay,screenplay,,,text,20,12,true
Movies (Hollywood),easy,Which of these is related to Movies (Hollywood)?,checkmate,decolonization,Oscar,sidekick,Oscar,,,text,20,12,true
Movies (Hollywood),medium,Which term is most commonly used in Movies (Hollywood)?,root,metabolism,sequel,album,sequel,,,text,40,10,true
Movies (Hollywood),medium,Select the most relevant term for Movies (Hollywood).,returns,scarcity,evolution,box office,box office,,,text,40,10,true
Movies (Hollywood),medium,Which option is a key concept in Movies (Hollywood)?,launch vehicle,indentation,box office,banner,box office,,,text,40,10,true
Movies (Hollywood),medium,Pick the concept that best matches Movies (Hollywood).,screenplay,pollution,stream of consciousness,malware,screenplay,,,text,40,10,true
Movies (Hollywood),medium,Which term is most commonly used in Movies (Hollywood)?,carbon dioxide,emulator,composition,sequel,sequel,,,text,40,10,true
Movies (Hollywood),medium,Pick the concept that best matches Movies (Hollywood).,premiere,inflection,shot clock,prey,premiere,,,text,40,10,true
Movies (Hollywood),medium,Which option is a key concept in Movies (Hollywood)?,Sahara,adverb,smart contract,sequel,sequel,,,text,40,10,true
Movies (Hollywood),medium,Select the most relevant term for Movies (Hollywood).,cinematography,variable,pronoun,taste,cinematography,,,text,40,10,true
Movies (Hollywood),medium,Which option is a key concept in Movies (Hollywood)?,dot-com,screenplay,turbulence,strings,screenplay,,,text,40,10,true
Movies (Hollywood),medium,Which term is most commonly used in Movies (Hollywood)?,director,leader,console,perception,director,,,text,40,10,true
Movies (Hollywood),medium,Which option is a key concept in Movies (Hollywood)?,guild,Asgard,conservation,cinematography,cinematography,,,text,40,10,true
Movies (Hollywood),medium,Which option is a key concept in Movies (Hollywood)?,optimization,cinematography,perspective,triangle,cinematography,,,text,40,10,true
Movies (Hollywood),medium,Which option is a key concept in Movies (Hollywood)?,circle,studio,stream of consciousness,frame,studio,,,text,40,10,true
Movies (Hollywood),medium,Pick the concept that best matches Movies (Hollywood).,satellite,servo,premiere,banner,premiere,,,text,40,10,true
Movies (Hollywood),medium,Pick the concept that best matches Movies (Hollywood).,director,backhand,ceremony,policy debate,director,,,text,40,10,true
Movies (Hollywood),medium,Which option is a key concept in Movies (Hollywood)?,magnetism,compiler,box office,carbon dioxide,box office,,,text,40,10,true
Movies (Hollywood),medium,Pick the concept that best matches Movies (Hollywood).,advertising,sequel,prize,toxicity,sequel,,,text,40,10,true
Movies (Hollywood),medium,Which term is most commonly used in Movies (Hollywood)?,screenplay,internet,equation,lens,screenplay,,,text,40,10,true
Movies (Hollywood),hard,Select the most precise term for Movies (Hollywood).,black hole,records,box office,alliteration,box office,,,text,80,8,true
Movies (Hollywood),hard,Pick the most specific concept tied to Movies (Hollywood).,Economics,alliteration,screenplay,proof of work,screenplay,,,text,80,8,true
Movies (Hollywood),hard,Which option best characterizes Movies (Hollywood)?,director,bear market,script,banner,director,,,text,80,8,true
Movies (Hollywood),hard,Pick the most specific concept tied to Movies (Hollywood).,studio,vulnerability,demography,opening ceremony,studio,,,text,80,8,true
Movies (Hollywood),hard,Pick the most specific concept tied to Movies (Hollywood).,rebound,enzyme,sequel,adverb,sequel,,,text,80,8,true
Movies (Hollywood),hard,Which option best characterizes Movies (Hollywood)?,Poseidon,studio,metaphor,knight,studio,,,text,80,8,true
Movies (Hollywood),hard,Select the most precise term for Movies (Hollywood).,conversion,DNA,energy,Oscar,Oscar,,,text,80,8,true
Movies (Hollywood),hard,Select the most precise term for Movies (Hollywood).,jet engine,screenplay,nervous system,hook,screenplay,,,text,80,8,true
Movies (Hollywood),hard,Pick the most specific concept tied to Movies (Hollywood).,dividend yield,franchise,president,torque,franchise,,,text,80,8,true
Movies (Hollywood),hard,Which option best characterizes Movies (Hollywood)?,grill,warehouse,stratification,screenplay,screenplay,,,text,80,8,true
Movies (Hollywood),hard,Pick the most specific concept tied to Movies (Hollywood).,bond,Oscar,ranger,entrepreneur,Oscar,,,text,80,8,true
Movies (Hollywood),hard,Which option best characterizes Movies (Hollywood)?,cuisine,screenplay,conservation,classification,screenplay,,,text,80,8,true
Movies (Hollywood),hard,Which option best characterizes Movies (Hollywood)?,box office,renewable,atoll,chain rule,box office,,,text,80,8,true
Movies (Hollywood),hard,Which term is most specifically associated with Movies (Hollywood)?,box office,democracy,continuity,brush,box office,,,text,80,8,true
Movies (Hollywood),hard,Select the most precise term for Movies (Hollywood).,costume,launch vehicle,prize,Oscar,Oscar,,,text,80,8,true
Movies (Hollywood),hard,Pick the most specific concept tied to Movies (Hollywood).,smartphone,palette,Oscar,innings,Oscar,,,text,80,8,true
Movies (Hollywood),hard,Select the most precise term for Movies (Hollywood).,island chain,pranayama,cinematography,Southern Ocean,cinematography,,,text,80,8,true
Movies (Hollywood),hard,Pick the most specific concept tied to Movies (Hollywood).,time zone,exchange rate,sequel,share,sequel,,,text,80,8,true
Movies (Hollywood),hard,Which option best characterizes Movies (Hollywood)?,blockbuster,depth of field,foundation,relay,blockbuster,,,text,80,8,true
Movies (Hollywood),hard,Select the most precise term for Movies (Hollywood).,Amazon,pilgrimage,franchise,covalent bond,franchise,,,text,80,8,true
